user_id,plan_price,will_churn_14d,week_start,active_days_week,total_minutes_week,sessions_week,payment_attempts_week,payment_failures_week
U001122,299.0,0,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001123,499.0,0,2026-01-26,4.0,108.97,7.0,0.0,0.0
U001124,299.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001125,299.0,0,2026-01-26,3.0,144.82,8.0,0.0,0.0
U001126,499.0,0,2026-01-26,2.0,39.38,3.0,0.0,0.0
U001127,499.0,0,2026-01-26,4.0,75.32000000000001,5.0,0.0,0.0
U001128,499.0,0,2026-01-26,4.0,126.83,9.0,0.0,0.0
U001129,299.0,0,2026-01-26,3.0,124.0,10.0,0.0,0.0
U001130,299.0,0,2026-01-26,1.0,13.31,2.0,0.0,0.0
U001131,299.0,0,2026-01-26,1.0,15.48,1.0,0.0,0.0
U001132,299.0,0,2026-01-26,2.0,41.94,2.0,0.0,0.0
U001133,299.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001134,299.0,0,2026-01-26,2.0,32.73,3.0,0.0,0.0
U001135,799.0,0,2026-01-26,3.0,214.78,17.0,0.0,0.0
U001136,499.0,0,2026-01-26,5.0,170.91,7.0,0.0,0.0
U001137,299.0,0,2026-01-26,2.0,21.48,3.0,0.0,0.0
U001138,299.0,0,2026-01-26,2.0,34.72,4.0,0.0,0.0
U001139,299.0,0,2026-01-26,1.0,47.11,1.0,0.0,0.0
U001140,799.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001141,299.0,0,2026-01-26,2.0,35.54,9.0,0.0,0.0
U001142,499.0,0,2026-01-26,1.0,23.86,1.0,0.0,0.0
U001143,499.0,0,2026-01-26,2.0,56.67,3.0,0.0,0.0
U001144,499.0,0,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001145,499.0,0,2026-01-26,2.0,31.04,2.0,0.0,0.0
U001146,799.0,0,2026-01-26,1.0,57.83,2.0,0.0,0.0
U001147,299.0,0,2026-01-26,2.0,59.95,3.0,0.0,0.0
U001148,499.0,0,2026-01-26,2.0,70.79,5.0,0.0,0.0
U001149,799.0,0,2026-01-26,2.0,47.29,2.0,0.0,0.0
U001150,799.0,0,2026-01-26,3.0,93.24,6.0,0.0,0.0
U001151,299.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001152,299.0,0,2026-01-26,2.0,35.11,3.0,0.0,0.0
U001153,299.0,0,2026-01-26,1.0,18.7,1.0,0.0,0.0
U001154,799.0,0,2026-01-26,3.0,92.86,4.0,0.0,0.0
U001155,299.0,0,2026-01-26,1.0,9.17,1.0,0.0,0.0
U001156,499.0,0,2026-01-26,2.0,71.62,3.0,0.0,0.0
U001157,799.0,0,2026-01-26,3.0,44.01,6.0,0.0,0.0
U001158,299.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001159,499.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001160,299.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001161,299.0,0,2026-01-26,1.0,28.53,1.0,0.0,0.0
U001162,499.0,0,2026-01-26,2.0,68.46000000000001,2.0,0.0,0.0
U001163,499.0,0,2026-01-26,2.0,38.47,2.0,0.0,0.0
U001164,799.0,0,2026-01-26,4.0,126.1,13.0,0.0,0.0
U001165,499.0,0,2026-01-26,1.0,44.53,4.0,0.0,0.0
U001166,499.0,0,2026-01-26,3.0,65.52000000000001,4.0,0.0,0.0
U001167,799.0,0,2026-01-26,3.0,147.01999999999998,11.0,0.0,0.0
U001168,499.0,0,2026-01-26,2.0,47.79,3.0,0.0,0.0
U001169,799.0,0,2026-01-26,3.0,93.7,5.0,0.0,0.0
U001170,799.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001171,499.0,0,2026-01-26,4.0,113.34,9.0,0.0,0.0
U001172,299.0,0,2026-01-26,1.0,10.28,1.0,0.0,0.0
U001173,299.0,0,2026-01-26,2.0,31.72,2.0,0.0,0.0
U001174,499.0,0,2026-01-26,2.0,101.3,7.0,0.0,0.0
U001175,499.0,0,2026-01-26,3.0,61.38,6.0,0.0,0.0
U001176,299.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001177,299.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001178,499.0,0,2026-01-26,1.0,42.88,4.0,0.0,0.0
U001179,299.0,0,2026-01-26,2.0,36.21,2.0,0.0,0.0
U001180,499.0,0,2026-01-26,3.0,103.81,5.0,0.0,0.0
U001181,499.0,0,2026-01-26,2.0,101.1,6.0,0.0,0.0
U001182,799.0,0,2026-01-26,2.0,35.629999999999995,4.0,0.0,0.0
U001183,499.0,0,2026-01-26,2.0,59.91,3.0,0.0,0.0
U001184,299.0,0,2026-01-26,3.0,47.98,3.0,0.0,0.0
U001185,499.0,0,2026-01-26,4.0,125.6,7.0,0.0,0.0
U001186,299.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001187,299.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001188,799.0,0,2026-01-26,2.0,85.39,5.0,0.0,0.0
U001189,299.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001190,499.0,0,2026-01-26,2.0,14.34,3.0,0.0,0.0
U001191,799.0,0,2026-01-26,4.0,181.44,7.0,0.0,0.0
U001192,299.0,0,2026-01-26,1.0,78.85,4.0,0.0,0.0
U001193,499.0,0,2026-01-26,2.0,57.88,5.0,0.0,0.0
U001194,499.0,0,2026-01-26,3.0,112.73,10.0,0.0,0.0
U001195,799.0,0,2026-01-26,2.0,35.68,3.0,0.0,0.0
U001196,799.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001197,499.0,0,2026-01-26,2.0,67.63,3.0,0.0,0.0
U001198,299.0,1,2026-01-26,1.0,32.06,1.0,0.0,0.0
U001199,499.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001200,499.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001201,299.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001202,499.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001203,299.0,0,2026-01-26,1.0,11.42,1.0,0.0,0.0
U001204,499.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001205,299.0,0,2026-01-26,1.0,41.53,3.0,0.0,0.0
U001206,299.0,0,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001207,799.0,0,2026-01-26,4.0,199.09,8.0,0.0,0.0
U001208,299.0,0,2026-01-26,3.0,30.48,3.0,0.0,0.0
U001209,299.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001210,499.0,1,2026-01-26,2.0,37.6,3.0,0.0,0.0
U001211,299.0,0,2026-01-26,2.0,44.78,9.0,0.0,0.0
U001212,499.0,0,2026-01-26,2.0,41.85,4.0,0.0,0.0
U001213,799.0,0,2026-01-26,4.0,187.93,9.0,0.0,0.0
U001214,299.0,0,2026-01-26,1.0,32.48,2.0,0.0,0.0
U001215,499.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001216,299.0,0,2026-01-26,3.0,73.62,5.0,0.0,0.0
U001217,299.0,0,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001218,299.0,0,2026-01-26,1.0,24.7,1.0,0.0,0.0
U001219,299.0,0,2026-01-26,2.0,48.05,5.0,0.0,0.0
U001220,499.0,0,2026-01-26,3.0,66.1,10.0,0.0,0.0
U001221,499.0,0,2026-01-26,2.0,63.84,4.0,0.0,0.0
U001222,299.0,0,2026-01-26,3.0,45.77,3.0,0.0,0.0
U001223,299.0,0,2026-01-26,3.0,123.36,9.0,0.0,0.0
U001224,799.0,0,2026-01-26,2.0,113.0,8.0,0.0,0.0
U001225,499.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001226,499.0,0,2026-01-26,4.0,243.46,19.0,0.0,0.0
U001227,499.0,0,2026-01-26,4.0,167.95999999999998,5.0,0.0,0.0
U001228,299.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001229,299.0,0,2026-01-26,3.0,92.51,4.0,0.0,0.0
U001230,499.0,0,2026-01-26,3.0,55.040000000000006,5.0,0.0,0.0
U001231,799.0,0,2026-01-26,2.0,179.44,8.0,0.0,0.0
U001232,299.0,0,2026-01-26,2.0,25.86,2.0,0.0,0.0
U001233,299.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001234,299.0,0,2026-01-26,1.0,30.15,2.0,0.0,0.0
U001235,299.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001236,299.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001237,299.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001238,299.0,0,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001239,799.0,0,2026-01-26,4.0,186.88,8.0,0.0,0.0
U001240,499.0,0,2026-01-26,1.0,13.73,1.0,0.0,0.0
U001241,299.0,0,2026-01-26,3.0,61.0,4.0,0.0,0.0
U001242,499.0,0,2026-01-26,3.0,109.05,4.0,0.0,0.0
U001243,499.0,0,2026-01-26,3.0,127.01,7.0,0.0,0.0
U001244,299.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001245,499.0,0,2026-01-26,3.0,103.02,9.0,0.0,0.0
U001246,499.0,0,2026-01-26,3.0,74.41,5.0,0.0,0.0
U001247,299.0,0,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001248,799.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001249,499.0,0,2026-01-26,2.0,37.64,2.0,0.0,0.0
U001250,299.0,0,2026-01-26,4.0,173.04,16.0,0.0,0.0
U001251,299.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001252,499.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001253,499.0,0,2026-01-26,3.0,87.44,4.0,0.0,0.0
U001254,299.0,0,2026-01-26,4.0,114.65,7.0,0.0,0.0
U001255,499.0,0,2026-01-26,1.0,9.87,2.0,0.0,0.0
U001256,799.0,0,2026-01-26,2.0,55.57,4.0,0.0,0.0
U001257,299.0,0,2026-01-26,2.0,47.91,5.0,0.0,0.0
U001258,799.0,0,2026-01-26,3.0,106.73,5.0,0.0,0.0
U001259,499.0,0,2026-01-26,3.0,177.64,7.0,0.0,0.0
U001260,499.0,0,2026-01-26,3.0,104.77,5.0,0.0,0.0
U001261,299.0,0,2026-01-26,2.0,58.25,3.0,0.0,0.0
U001262,799.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001263,499.0,0,2026-01-26,3.0,20.54,3.0,0.0,0.0
U001264,299.0,0,2026-01-26,3.0,156.32,11.0,0.0,0.0
U001265,499.0,0,2026-01-26,2.0,34.82,2.0,0.0,0.0
U001266,299.0,0,2026-01-26,2.0,25.87,4.0,0.0,0.0
U001267,499.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001268,799.0,0,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001269,499.0,0,2026-01-26,4.0,97.4,5.0,0.0,0.0
U001270,799.0,0,2026-01-26,3.0,125.51,8.0,0.0,0.0
U001271,799.0,0,2026-01-26,5.0,247.69,13.0,0.0,0.0
U001272,299.0,0,2026-01-26,2.0,73.02,4.0,0.0,0.0
U001273,799.0,0,2026-01-26,4.0,139.31,11.0,0.0,0.0
U001274,499.0,0,2026-01-26,3.0,90.11,10.0,0.0,0.0
U001275,499.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001276,799.0,1,2026-01-26,1.0,44.94,1.0,0.0,0.0
U001277,499.0,0,2026-01-26,1.0,16.23,5.0,0.0,0.0
U001278,299.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001279,299.0,0,2026-01-26,3.0,71.92,6.0,0.0,0.0
U001280,499.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001281,299.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001282,799.0,0,2026-01-26,4.0,189.74,16.0,0.0,0.0
U001283,499.0,0,2026-01-26,2.0,38.03,2.0,0.0,0.0
U001284,499.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001285,499.0,0,2026-01-26,4.0,75.49,4.0,0.0,0.0
U001286,299.0,0,2026-01-26,1.0,22.14,2.0,0.0,0.0
U001287,499.0,0,2026-01-26,5.0,301.48,19.0,0.0,0.0
U001288,299.0,0,2026-01-26,1.0,6.21,1.0,0.0,0.0
U001289,799.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001290,799.0,0,2026-01-26,5.0,224.03,9.0,0.0,0.0
U001291,299.0,0,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001292,299.0,0,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001293,299.0,0,2026-01-26,2.0,37.07,3.0,0.0,0.0
U001294,299.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001295,299.0,0,2026-01-26,1.0,26.27,2.0,0.0,0.0
U001296,799.0,0,2026-01-26,5.0,201.94,17.0,0.0,0.0
U001297,299.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001298,499.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001299,299.0,0,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001300,799.0,0,2026-01-26,2.0,70.72,5.0,0.0,0.0
U001301,299.0,0,2026-01-26,2.0,31.44,2.0,0.0,0.0
U001302,499.0,0,2026-01-26,4.0,125.56,7.0,0.0,0.0
U001303,499.0,0,2026-01-26,4.0,162.76,15.0,0.0,0.0
U001304,299.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001305,299.0,0,2026-01-26,2.0,31.24,7.0,0.0,0.0
U001306,299.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001307,299.0,0,2026-01-26,2.0,65.53999999999999,3.0,0.0,0.0
U001308,499.0,0,2026-01-26,1.0,33.87,1.0,0.0,0.0
U001309,499.0,0,2026-01-26,2.0,57.150000000000006,3.0,0.0,0.0
U001310,299.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001311,299.0,0,2026-01-26,2.0,51.37,5.0,0.0,0.0
U001312,499.0,0,2026-01-26,2.0,37.54,2.0,0.0,0.0
U001313,299.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001314,299.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001315,499.0,0,2026-01-26,3.0,245.86,8.0,0.0,0.0
U001316,799.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001317,299.0,0,2026-01-26,3.0,76.95,5.0,0.0,0.0
U001318,499.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001319,499.0,0,2026-01-26,1.0,31.31,1.0,0.0,0.0
U001320,499.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001321,299.0,0,2026-01-26,1.0,10.61,3.0,0.0,0.0
U001322,499.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001323,499.0,0,2026-01-26,1.0,23.84,1.0,0.0,0.0
U001324,499.0,0,2026-01-26,2.0,96.27,6.0,0.0,0.0
U001325,499.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001326,299.0,0,2026-01-26,3.0,127.43,6.0,0.0,0.0
U001327,299.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001328,299.0,0,2026-01-26,1.0,13.82,1.0,0.0,0.0
U001329,299.0,0,2026-01-26,1.0,16.56,2.0,0.0,0.0
U001330,499.0,0,2026-01-26,4.0,120.3,8.0,0.0,0.0
U001331,499.0,0,2026-01-26,5.0,247.44177500000168,7.0,0.0,0.0
U001332,499.0,0,2026-01-26,4.0,100.39,8.0,0.0,0.0
U001333,299.0,0,2026-01-26,2.0,48.83,3.0,0.0,0.0
U001334,299.0,1,2026-01-26,1.0,5.52,1.0,0.0,0.0
U001335,799.0,0,2026-01-26,3.0,168.61,12.0,0.0,0.0
U001336,299.0,0,2026-01-26,3.0,80.39,3.0,0.0,0.0
U001337,799.0,0,2026-01-26,2.0,49.73,2.0,0.0,0.0
U001338,299.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001339,499.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001340,299.0,0,2026-01-26,2.0,22.3,2.0,0.0,0.0
U001341,499.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001342,799.0,0,2026-01-26,2.0,32.68,2.0,0.0,0.0
U001343,299.0,0,2026-01-26,1.0,47.27,3.0,0.0,0.0
U001344,499.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001345,499.0,0,2026-01-26,2.0,82.57,4.0,0.0,0.0
U001346,499.0,1,2026-01-26,2.0,59.510000000000005,2.0,0.0,0.0
U001347,499.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001348,299.0,0,2026-01-26,3.0,72.13,3.0,0.0,0.0
U001349,299.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001350,499.0,0,2026-01-26,4.0,263.11,18.0,0.0,0.0
U001351,499.0,0,2026-01-26,4.0,97.71,9.0,0.0,0.0
U001352,299.0,0,2026-01-26,4.0,150.81,10.0,0.0,0.0
U001353,299.0,0,2026-01-26,2.0,29.35,5.0,0.0,0.0
U001354,499.0,0,2026-01-26,1.0,46.73,1.0,0.0,0.0
U001355,299.0,0,2026-01-26,3.0,66.8,4.0,0.0,0.0
U001356,299.0,0,2026-01-26,5.0,140.3,9.0,0.0,0.0
U001357,299.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001358,299.0,0,2026-01-26,3.0,71.97,3.0,0.0,0.0
U001359,299.0,0,2026-01-26,4.0,100.59,8.0,0.0,0.0
U001360,499.0,0,2026-01-26,1.0,24.04,2.0,0.0,0.0
U001361,299.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001362,799.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001363,499.0,0,2026-01-26,3.0,101.59,7.0,0.0,0.0
U001364,799.0,0,2026-01-26,4.0,166.71,10.0,0.0,0.0
U001365,299.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001366,799.0,0,2026-01-26,3.0,91.05,10.0,0.0,0.0
U001367,299.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001368,299.0,0,2026-01-26,2.0,46.370000000000005,5.0,0.0,0.0
U001369,299.0,0,2026-01-26,4.0,87.62,8.0,0.0,0.0
U001370,499.0,0,2026-01-26,3.0,120.02,9.0,0.0,0.0
U001371,499.0,0,2026-01-26,2.0,48.22,2.0,0.0,0.0
U001372,299.0,0,2026-01-26,1.0,14.03,3.0,0.0,0.0
U001373,299.0,0,2026-01-26,3.0,87.94000000000001,3.0,0.0,0.0
U001374,499.0,0,2026-01-26,1.0,38.46,3.0,0.0,0.0
U001375,799.0,0,2026-01-26,4.0,210.65,17.0,0.0,0.0
U001376,499.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001377,499.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001378,299.0,0,2026-01-26,4.0,73.35,6.0,0.0,0.0
U001379,499.0,0,2026-01-26,3.0,149.54,10.0,0.0,0.0
U001380,799.0,0,2026-01-26,2.0,74.32000000000001,5.0,0.0,0.0
U001381,299.0,0,2026-01-26,2.0,44.25,3.0,0.0,0.0
U001382,299.0,0,2026-01-26,3.0,55.19,8.0,0.0,0.0
U001383,299.0,0,2026-01-26,1.0,22.0,1.0,0.0,0.0
U001384,299.0,0,2026-01-26,3.0,108.47,7.0,0.0,0.0
U001385,799.0,0,2026-01-26,3.0,153.94,10.0,0.0,0.0
U001386,299.0,0,2026-01-26,1.0,27.77,1.0,0.0,0.0
U001387,299.0,0,2026-01-26,2.0,38.33,2.0,0.0,0.0
U001388,499.0,0,2026-01-26,1.0,20.65,1.0,0.0,0.0
U001389,299.0,0,2026-01-26,2.0,23.93,2.0,0.0,0.0
U001390,499.0,0,2026-01-26,2.0,64.27000000000001,4.0,0.0,0.0
U001391,299.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001392,499.0,0,2026-01-26,1.0,17.79,1.0,0.0,0.0
U001393,499.0,1,2026-01-26,2.0,17.52,2.0,0.0,0.0
U001394,799.0,0,2026-01-26,4.0,173.20999999999998,9.0,0.0,0.0
U001395,499.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001396,499.0,0,2026-01-26,3.0,129.5,8.0,0.0,0.0
U001397,799.0,0,2026-01-26,3.0,164.97,11.0,0.0,0.0
U001398,499.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001399,799.0,0,2026-01-26,4.0,156.3,10.0,0.0,0.0
U001400,299.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001401,299.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001402,499.0,0,2026-01-26,3.0,100.13,6.0,0.0,0.0
U001403,499.0,0,2026-01-26,4.0,131.49,6.0,0.0,0.0
U001404,299.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001405,299.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001406,299.0,0,2026-01-26,1.0,36.81,2.0,0.0,0.0
U001407,299.0,0,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001408,499.0,0,2026-01-26,4.0,99.47,7.0,0.0,0.0
U001409,499.0,0,2026-01-26,4.0,148.88,5.0,0.0,0.0
U001410,299.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001411,499.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001412,799.0,0,2026-01-26,2.0,78.08000000000001,6.0,0.0,0.0
U001413,299.0,0,2026-01-26,1.0,24.06,1.0,0.0,0.0
U001414,299.0,0,2026-01-26,4.0,116.94,7.0,0.0,0.0
U001415,499.0,0,2026-01-26,3.0,105.65,5.0,0.0,0.0
U001416,299.0,0,2026-01-26,3.0,108.49,9.0,0.0,0.0
U001417,499.0,0,2026-01-26,1.0,16.73,2.0,0.0,0.0
U001418,299.0,0,2026-01-26,3.0,43.63,4.0,0.0,0.0
U001419,499.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001420,299.0,0,2026-01-26,1.0,12.94,2.0,0.0,0.0
U001421,499.0,1,2026-01-26,1.0,54.97,1.0,0.0,0.0
U001422,499.0,1,2026-01-26,1.0,34.47,2.0,0.0,0.0
U001423,299.0,0,2026-01-26,4.0,164.38,11.0,0.0,0.0
U001424,299.0,0,2026-01-26,3.0,37.84,3.0,0.0,0.0
U001425,299.0,0,2026-01-26,1.0,6.11,1.0,0.0,0.0
U001426,299.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001427,299.0,0,2026-01-26,3.0,98.35,5.0,0.0,0.0
U001428,499.0,0,2026-01-26,2.0,35.36,2.0,0.0,0.0
U001429,299.0,0,2026-01-26,1.0,84.33,3.0,0.0,0.0
U001430,799.0,0,2026-01-26,2.0,88.92999999999999,3.0,0.0,0.0
U001431,299.0,0,2026-01-26,4.0,132.31,10.0,0.0,0.0
U001432,499.0,0,2026-01-26,1.0,43.16,1.0,0.0,0.0
U001433,299.0,0,2026-01-26,2.0,17.880000000000003,2.0,0.0,0.0
U001434,499.0,0,2026-01-26,3.0,136.99,9.0,0.0,0.0
U001435,299.0,0,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001436,799.0,0,2026-01-26,3.0,154.84,7.0,0.0,0.0
U001437,299.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001438,799.0,0,2026-01-26,2.0,109.65,7.0,0.0,0.0
U001439,799.0,0,2026-01-26,3.0,63.71,3.0,0.0,0.0
U001440,499.0,0,2026-01-26,4.0,160.45,11.0,0.0,0.0
U001441,299.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001442,499.0,0,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001443,499.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001444,299.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001445,799.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001446,799.0,0,2026-01-26,3.0,89.93,9.0,0.0,0.0
U001447,299.0,0,2026-01-26,2.0,76.81,3.0,0.0,0.0
U001448,299.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001449,499.0,0,2026-01-26,1.0,17.32,1.0,0.0,0.0
U001450,299.0,0,2026-01-26,3.0,166.89,8.0,0.0,0.0
U001451,299.0,0,2026-01-26,4.0,69.83,4.0,0.0,0.0
U001452,299.0,0,2026-01-26,2.0,19.23,3.0,0.0,0.0
U001453,299.0,0,2026-01-26,2.0,31.51,2.0,0.0,0.0
U001454,299.0,0,2026-01-26,3.0,149.16,8.0,0.0,0.0
U001455,299.0,0,2026-01-26,2.0,40.34,2.0,0.0,0.0
U001456,499.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001457,499.0,0,2026-01-26,1.0,39.62,1.0,0.0,0.0
U001458,499.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001459,299.0,0,2026-01-26,3.0,93.27,6.0,0.0,0.0
U001460,299.0,0,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001461,299.0,0,2026-01-26,1.0,23.97,1.0,0.0,0.0
U001462,499.0,0,2026-01-26,3.0,28.05,5.0,0.0,0.0
U001463,499.0,0,2026-01-26,3.0,154.47,14.0,0.0,0.0
U001464,799.0,0,2026-01-26,3.0,152.21,7.0,0.0,0.0
U001465,299.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001466,299.0,0,2026-01-26,3.0,183.78,13.0,0.0,0.0
U001467,299.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001468,499.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001469,299.0,0,2026-01-26,3.0,67.88,4.0,0.0,0.0
U001470,499.0,0,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001471,299.0,0,2026-01-26,2.0,29.8,4.0,0.0,0.0
U001472,299.0,0,2026-01-26,3.0,105.81,7.0,0.0,0.0
U001473,299.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001474,299.0,0,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001475,499.0,1,2026-01-26,2.0,64.9,7.0,0.0,0.0
U001476,299.0,0,2026-01-26,1.0,41.3,3.0,0.0,0.0
U001477,299.0,0,2026-01-26,2.0,25.94,2.0,0.0,0.0
U001478,299.0,0,2026-01-26,4.0,103.45,5.0,0.0,0.0
U001479,299.0,0,2026-01-26,1.0,15.03,1.0,0.0,0.0
U001480,299.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001481,299.0,0,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001482,799.0,0,2026-01-26,3.0,82.12,5.0,0.0,0.0
U001483,799.0,0,2026-01-26,4.0,139.68,8.0,0.0,0.0
U001484,299.0,0,2026-01-26,3.0,138.8,6.0,0.0,0.0
U001485,799.0,0,2026-01-26,4.0,106.17,7.0,0.0,0.0
U001486,499.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001487,299.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001488,299.0,0,2026-01-26,4.0,104.17,7.0,0.0,0.0
U001489,299.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001490,499.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001491,499.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001492,499.0,0,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001493,299.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001494,499.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001495,499.0,0,2026-01-26,2.0,56.31,2.0,0.0,0.0
