user_id,signup_date,city_tier,segment,preferred_device,acquisition_channel,last_active_date,tenure_days,engagement_band
U001282,2025-11-06,2,premium,web,paid_social,2026-01-30,85,high
U001283,2025-08-11,2,value,web,paid_social,2026-01-30,172,low
U001284,2025-11-22,1,regular,web,organic,2026-01-30,69,med
U001285,2025-08-08,3,regular,web,email,2026-01-30,175,high
U001286,2025-05-17,2,value,mobile,email,2026-01-30,258,med
U001287,2025-12-18,3,premium,web,referral,2026-01-30,43,high
U001288,2025-07-02,2,value,mobile,paid_social,2026-01-30,212,med
U001289,2025-05-30,1,premium,web,search,2026-01-30,245,high
U001290,2025-10-08,2,regular,web,search,2026-01-30,114,high
U001291,2025-07-02,2,value,mobile,organic,2026-01-30,212,low
U001292,2025-12-06,2,value,web,search,2026-01-30,55,low
U001293,2025-08-24,2,value,mobile,paid_social,2026-01-30,159,med
U001294,2025-05-06,1,regular,mobile,paid_social,2026-01-30,269,low
U001295,2025-12-29,2,value,mobile,organic,2026-01-30,32,med
U001296,2025-09-11,2,premium,web,search,2026-01-30,141,high
U001297,2025-07-10,3,value,web,paid_social,2026-01-30,204,low
U001298,2025-10-21,1,regular,web,search,2026-01-30,101,med
U001299,2025-09-15,2,value,web,email,2026-01-30,137,med
U001300,2025-05-12,2,premium,web,paid_social,2026-01-30,263,high
U001301,2025-11-11,2,value,mobile,organic,2026-01-30,80,med
U001302,2025-08-13,2,regular,mobile,organic,2026-01-30,170,high
U001303,2025-10-27,2,regular,web,paid_social,2026-01-30,95,high
U001304,2025-12-15,3,value,web,search,2026-01-30,46,low
U001305,2025-10-05,2,regular,mobile,referral,2026-01-30,117,high
U001306,2025-10-20,2,value,mobile,organic,2026-01-30,102,low
U001307,2025-07-07,1,regular,web,organic,2026-01-30,207,high
U001308,2025-07-03,2,regular,web,search,2026-01-30,211,high
U001309,2025-08-17,2,regular,mobile,paid_social,2026-01-30,166,med
U001310,2025-12-05,1,value,mobile,email,2026-01-30,56,low
U001311,2025-09-13,2,value,mobile,referral,2026-01-30,139,med
U001312,2025-07-31,2,value,web,search,2026-01-30,183,med
U001313,2025-11-16,2,value,web,referral,2026-01-30,75,low
U001314,2025-12-05,2,value,web,organic,2026-01-30,56,low
U001315,2025-12-17,2,premium,web,search,2026-01-30,44,high
U001316,2025-07-19,2,regular,mobile,email,2026-01-30,195,med
U001317,2025-10-30,1,regular,web,search,2026-01-30,92,high
U001318,2025-09-30,1,value,mobile,email,2026-01-30,122,med
U001319,2025-08-25,2,value,mobile,organic,2026-01-30,158,med
U001320,2025-08-12,3,regular,mobile,organic,2026-01-30,171,med
U001321,2025-06-02,1,value,mobile,search,2026-01-30,242,med
U001322,2025-07-12,2,value,mobile,email,2026-01-30,202,low
U001323,2025-09-19,3,regular,web,organic,2026-01-30,133,high
U001324,2025-12-13,3,regular,web,referral,2026-01-30,48,high
U001325,2025-12-08,2,premium,web,organic,2026-01-30,53,med
U001326,2025-06-21,2,value,mobile,paid_social,2026-01-30,223,low
U001327,2025-10-22,2,regular,mobile,search,2026-01-30,100,med
U001328,2025-05-26,3,value,web,organic,2026-01-30,249,low
U001329,2025-10-21,1,value,web,paid_social,2026-01-30,101,low
U001330,2025-07-29,3,regular,web,paid_social,2026-01-30,185,med
U001331,2025-08-25,1,value,web,search,2026-01-30,158,med
U001332,2025-11-01,3,regular,mobile,organic,2026-01-30,90,high
U001333,2025-08-19,1,regular,web,organic,2026-01-30,164,med
U001334,2025-11-23,1,value,mobile,email,2026-01-30,68,low
U001335,2025-09-15,1,premium,mobile,paid_social,2026-01-30,137,high
U001336,2026-01-10,2,regular,web,referral,2026-01-30,20,med
U001337,2025-10-12,2,regular,web,paid_social,2026-01-30,110,high
U001338,2025-07-18,1,regular,mobile,referral,2026-01-30,196,low
U001339,2025-11-15,2,premium,mobile,organic,2026-01-30,76,high
U001340,2025-08-15,2,value,web,search,2026-01-30,168,med
U001341,2025-09-16,3,regular,web,paid_social,2026-01-30,136,med
U001342,2025-06-08,3,regular,mobile,organic,2026-01-30,236,high
U001343,2025-06-03,2,value,mobile,organic,2026-01-30,241,low
U001344,2025-09-26,1,value,mobile,paid_social,2026-01-30,126,low
U001345,2025-06-20,2,premium,mobile,referral,2026-01-30,224,high
U001346,2026-01-10,3,regular,mobile,paid_social,2026-01-30,20,med
U001347,2025-12-05,1,regular,web,organic,2026-01-30,56,low
U001348,2025-10-27,2,regular,mobile,email,2026-01-30,95,med
U001349,2025-11-05,3,regular,web,organic,2026-01-30,86,med
U001350,2025-10-01,3,premium,mobile,organic,2026-01-30,121,high
U001351,2025-05-20,2,regular,mobile,email,2026-01-30,255,high
U001352,2025-08-11,2,value,mobile,paid_social,2026-01-30,172,med
U001353,2025-09-06,2,value,web,email,2026-01-30,146,low
U001354,2025-12-20,3,regular,mobile,referral,2026-01-30,41,high
U001355,2025-06-29,1,regular,mobile,paid_social,2026-01-30,215,high
U001356,2025-09-06,1,regular,mobile,organic,2026-01-30,146,med
U001357,2025-07-30,2,value,mobile,organic,2026-01-30,184,low
U001358,2025-06-07,1,value,web,email,2026-01-30,237,med
U001359,2025-05-30,2,regular,web,referral,2026-01-30,245,med
U001360,2025-08-04,2,regular,mobile,search,2026-01-30,179,med
U001361,2025-05-25,3,value,mobile,search,2026-01-30,250,low
U001362,2025-05-21,3,regular,mobile,organic,2026-01-30,254,med
U001363,2025-08-01,2,regular,mobile,organic,2026-01-30,182,high
U001364,2025-06-24,3,premium,web,referral,2026-01-30,220,high
U001365,2025-09-21,2,value,web,organic,2026-01-30,131,low
U001366,2025-05-09,2,premium,mobile,search,2026-01-30,266,high
U001367,2025-07-19,1,regular,web,email,2026-01-30,195,low
U001368,2025-08-26,3,regular,mobile,search,2026-01-30,157,med
U001369,2026-01-01,3,value,mobile,search,2026-01-30,29,med
U001370,2025-10-11,3,regular,mobile,organic,2026-01-30,111,high
U001371,2025-12-12,3,regular,web,organic,2026-01-30,49,med
U001372,2025-07-30,3,value,mobile,organic,2026-01-30,184,med
U001373,2025-08-25,1,regular,web,organic,2026-01-30,158,high
U001374,2025-08-18,3,regular,web,organic,2026-01-30,165,high
U001375,2025-12-13,2,regular,web,organic,2026-01-30,48,high
U001376,2025-12-31,2,value,web,organic,2026-01-30,30,low
U001377,2026-01-01,2,regular,mobile,organic,2026-01-30,29,med
U001378,2025-11-09,2,value,mobile,email,2026-01-30,82,low
U001379,2025-09-08,2,premium,web,organic,2026-01-30,144,high
U001380,2025-09-17,1,premium,mobile,search,2026-01-30,135,high
U001381,2026-01-06,1,value,web,referral,2026-01-30,24,med
U001382,2025-07-15,2,value,mobile,organic,2026-01-30,199,med
U001383,2025-07-31,3,value,mobile,search,2026-01-29,182,low
U001384,2025-12-16,2,regular,mobile,referral,2026-01-30,45,med
U001385,2025-08-09,2,premium,web,search,2026-01-30,174,high
U001386,2025-07-03,2,regular,web,organic,2026-01-30,211,med
U001387,2025-09-22,2,value,web,paid_social,2026-01-30,130,low
U001388,2025-07-25,1,value,mobile,paid_social,2026-01-30,189,low
U001389,2025-12-14,3,value,mobile,search,2026-01-30,47,med
U001390,2025-12-19,1,regular,web,organic,2026-01-30,42,high
U001391,2025-07-20,2,regular,web,organic,2026-01-30,194,med
U001392,2025-09-14,3,regular,mobile,referral,2026-01-30,138,high
U001393,2026-01-06,2,value,web,organic,2026-01-30,24,low
U001394,2025-11-07,3,premium,mobile,organic,2026-01-30,84,high
U001395,2025-06-28,2,value,mobile,search,2026-01-30,216,low
U001396,2025-09-30,3,regular,web,email,2026-01-30,122,med
U001397,2025-10-07,2,premium,web,organic,2026-01-30,115,high
U001398,2025-10-16,3,regular,web,organic,2026-01-30,106,med
U001399,2025-05-11,2,premium,web,search,2026-01-30,264,high
U001400,2025-07-19,3,value,unknown,paid_social,2026-01-30,195,low
U001401,2025-12-05,3,regular,mobile,search,2026-01-30,56,med
U001402,2025-07-04,2,value,web,referral,2026-01-30,210,low
U001403,2025-07-19,3,regular,web,organic,2026-01-30,195,high
U001404,2025-07-24,2,value,web,search,2026-01-30,190,low
U001405,2025-06-18,2,value,web,search,2026-01-30,226,low
U001406,2025-06-13,3,value,mobile,search,2026-01-30,231,low
U001407,2025-07-31,2,value,mobile,search,2026-01-30,183,low
U001408,2025-12-10,2,regular,mobile,referral,2026-01-30,51,high
U001409,2025-05-05,1,regular,web,organic,2026-01-30,270,high
U001410,2025-07-15,1,value,mobile,paid_social,2026-01-30,199,low
U001411,2025-05-20,3,premium,web,organic,2026-01-30,255,high
U001412,2025-09-22,2,premium,mobile,search,2026-01-30,130,high
U001413,2025-07-06,2,value,mobile,search,2026-01-30,208,low
U001414,2025-11-19,1,regular,mobile,search,2026-01-30,72,high
U001415,2025-09-28,2,regular,web,organic,2026-01-30,124,high
U001416,2025-11-17,3,regular,web,email,2026-01-30,74,med
U001417,2025-10-11,3,value,mobile,email,2026-01-30,111,low
U001418,2025-08-23,1,regular,web,referral,2026-01-30,160,med
U001419,2025-12-07,2,value,mobile,referral,2026-01-30,54,low
U001420,2025-09-01,2,value,web,organic,2026-01-30,151,med
U001421,2025-12-29,2,regular,mobile,search,2026-01-30,32,low
U001422,2026-01-09,2,regular,web,organic,2026-01-30,21,high
U001423,2025-09-29,2,regular,mobile,referral,2026-01-30,123,high
U001424,2025-10-21,2,value,unknown,organic,2026-01-30,101,low
U001425,2025-07-08,2,value,web,organic,2026-01-30,206,med
U001426,2025-11-25,2,value,web,paid_social,2026-01-30,66,low
U001427,2025-10-20,2,value,web,organic,2026-01-30,102,low
U001428,2025-12-17,3,value,mobile,paid_social,2026-01-30,44,med
U001429,2025-07-11,2,regular,mobile,organic,2026-01-30,203,high
U001430,2025-11-18,2,regular,mobile,paid_social,2026-01-30,73,high
U001431,2025-08-31,3,regular,mobile,referral,2026-01-30,152,high
U001432,2025-06-20,3,regular,mobile,paid_social,2026-01-30,224,high
U001433,2025-06-16,1,value,web,organic,2026-01-30,228,low
U001434,2025-09-23,2,regular,mobile,organic,2026-01-30,129,high
U001435,2025-07-24,2,value,web,organic,2026-01-30,190,low
U001436,2025-05-30,2,premium,mobile,organic,2026-01-30,245,high
U001437,2025-08-20,1,value,web,search,2026-01-30,163,low
U001438,2025-10-15,2,regular,mobile,search,2026-01-30,107,med
U001439,2025-07-24,2,premium,web,organic,2026-01-29,189,high
U001440,2025-12-30,2,regular,web,organic,2026-01-30,31,high
U001441,2025-11-16,3,regular,web,email,2026-01-30,75,med
U001442,2025-09-10,2,regular,web,organic,2026-01-30,142,high
U001443,2025-12-25,3,value,web,organic,2026-01-30,36,low
U001444,2025-08-21,3,regular,web,search,2026-01-30,162,med
U001445,2025-06-09,3,premium,web,organic,2026-01-30,235,med
U001446,2025-05-13,1,premium,mobile,email,2026-01-30,262,high
U001447,2025-12-26,3,regular,web,organic,2026-01-30,35,med
U001448,2025-12-31,1,value,mobile,paid_social,2026-01-30,30,low
U001449,2025-11-06,2,regular,web,paid_social,2026-01-30,85,high
U001450,2025-05-30,3,regular,mobile,referral,2026-01-30,245,high
U001451,2025-07-17,2,value,web,paid_social,2026-01-30,197,low
U001452,2025-05-15,2,value,web,paid_social,2026-01-30,260,low
U001453,2025-05-17,2,value,mobile,search,2026-01-30,258,low
U001454,2025-07-05,3,regular,mobile,search,2026-01-30,209,high
U001455,2025-09-25,2,value,web,paid_social,2026-01-30,127,low
U001456,2025-05-21,2,value,web,search,2026-01-30,254,low
U001457,2026-01-07,3,value,web,search,2026-01-30,23,med
U001458,2025-08-27,1,premium,web,organic,2026-01-30,156,high
U001459,2025-07-10,1,value,web,organic,2026-01-30,204,low
U001460,2025-09-11,2,value,mobile,search,2026-01-30,141,med
U001461,2025-11-19,3,regular,web,organic,2026-01-30,72,med
U001462,2025-07-22,1,value,mobile,search,2026-01-30,192,low
U001463,2025-05-16,1,premium,web,organic,2026-01-30,259,high
U001464,2025-05-17,1,premium,web,search,2026-01-30,258,high
U001465,2025-12-04,3,regular,web,paid_social,2026-01-30,57,low
U001466,2025-06-02,1,regular,web,search,2026-01-30,242,high
U001467,2025-10-11,2,value,web,paid_social,2026-01-30,111,low
U001468,2025-08-09,3,value,mobile,organic,2026-01-30,174,low
U001469,2025-11-16,1,value,mobile,organic,2026-01-30,75,med
U001470,2025-05-20,2,value,web,paid_social,2026-01-30,255,low
U001471,2025-12-16,2,value,web,referral,2026-01-30,45,low
U001472,2025-10-27,3,regular,mobile,paid_social,2026-01-30,95,med
U001473,2025-08-25,2,value,web,paid_social,2026-01-30,158,low
U001474,2025-06-25,2,value,web,paid_social,2026-01-30,219,med
U001475,2026-01-05,1,regular,mobile,paid_social,2026-01-30,25,med
U001476,2025-07-19,2,regular,web,paid_social,2026-01-30,195,high
U001477,2025-09-05,3,value,web,paid_social,2026-01-30,147,low
U001478,2025-08-11,1,value,web,organic,2026-01-30,172,low
U001479,2025-07-01,2,value,mobile,organic,2026-01-30,213,med
U001480,2025-08-17,3,value,web,search,2026-01-30,166,low
U001481,2025-06-12,1,regular,mobile,search,2026-01-30,232,high
U001482,2025-05-05,2,premium,web,paid_social,2026-01-30,270,high
U001483,2025-07-16,2,regular,web,organic,2026-01-30,198,med
U001484,2025-06-02,2,regular,web,organic,2026-01-30,242,high
U001485,2025-08-17,2,regular,mobile,referral,2026-01-30,166,med
U001486,2025-12-07,2,regular,web,organic,2026-01-30,54,med
U001487,2025-06-14,1,value,mobile,referral,2026-01-30,230,low
U001488,2025-05-05,2,value,web,organic,2026-01-30,270,low
U001489,2025-06-01,2,regular,web,search,2026-01-30,243,low
U001490,2025-09-09,2,regular,web,search,2026-01-30,143,med
U001491,2025-07-12,1,value,web,organic,2026-01-30,202,low
U001492,2025-09-04,3,value,web,organic,2026-01-30,148,low
U001493,2025-05-12,1,value,mobile,organic,2026-01-30,263,low
U001494,2025-07-27,3,value,mobile,organic,2026-01-30,187,low
U001495,2025-08-15,2,regular,mobile,organic,2026-01-30,168,med
U001496,2025-08-21,3,regular,mobile,referral,2026-01-30,162,med
U001497,2025-09-20,1,regular,web,organic,2026-01-30,132,high
U001498,2025-11-16,1,value,mobile,search,2026-01-30,75,low
U001499,2025-08-30,2,value,web,organic,2026-01-30,153,med
U001500,2025-12-02,1,regular,mobile,email,2026-01-30,59,med
U001501,2025-09-14,1,regular,mobile,referral,2026-01-30,138,high
U001502,2025-07-09,2,value,web,email,2026-01-30,205,low
U001503,2025-07-01,3,value,mobile,email,2026-01-30,213,low
U001504,2025-07-24,1,regular,mobile,organic,2026-01-30,190,med
U001505,2025-10-01,3,regular,web,paid_social,2026-01-30,121,low
U001506,2025-07-04,3,premium,mobile,organic,2026-01-30,210,high
U001507,2025-12-20,3,regular,web,referral,2026-01-30,41,med
U001508,2025-09-02,2,regular,web,search,2026-01-30,150,high
U001509,2025-12-07,2,regular,web,search,2026-01-30,54,high
U001510,2025-10-23,2,value,mobile,email,2026-01-30,99,low
U001511,2025-07-27,2,regular,web,referral,2026-01-30,187,high
U001512,2025-07-01,3,regular,mobile,email,2026-01-30,213,med
U001513,2025-11-07,1,value,web,organic,2026-01-30,84,med
U001514,2025-07-27,2,premium,web,organic,2026-01-30,187,high
U001515,2025-07-05,1,value,mobile,organic,2026-01-30,209,med
U001516,2025-12-24,3,value,web,search,2026-01-30,37,med
U001517,2025-09-03,2,value,mobile,search,2026-01-30,149,med
U001518,2025-05-17,2,premium,web,organic,2026-01-30,258,high
U001519,2025-09-06,3,premium,mobile,referral,2026-01-30,146,high
U001520,2025-08-28,3,regular,mobile,organic,2026-01-30,155,med
U001521,2025-12-07,1,premium,web,paid_social,2026-01-29,53,high
U001522,2025-10-30,3,premium,web,referral,2026-01-30,92,high
U001523,2025-06-22,3,regular,web,paid_social,2026-01-30,222,low
U001524,2025-06-11,1,premium,mobile,search,2026-01-30,233,high
U001525,2025-10-03,3,regular,mobile,organic,2026-01-30,119,med
U001526,2025-05-16,2,regular,web,organic,2026-01-30,259,high
U001527,2025-07-24,2,regular,web,paid_social,2026-01-30,190,med
U001528,2025-06-08,2,regular,mobile,search,2026-01-30,236,med
U001529,2025-05-10,2,value,web,organic,2026-01-30,265,med
U001530,2025-12-21,1,regular,mobile,email,2026-01-30,40,high
U001531,2025-05-27,1,premium,mobile,paid_social,2026-01-30,248,med
U001532,2025-05-07,1,value,web,referral,2026-01-30,268,low
U001533,2025-12-25,2,premium,web,search,2026-01-30,36,high
U001534,2025-06-21,2,value,web,email,2026-01-30,223,low
U001535,2025-11-25,1,value,web,organic,2026-01-30,66,low
U001536,2025-05-12,2,value,mobile,organic,2026-01-30,263,med
U001537,2025-06-12,2,regular,mobile,referral,2026-01-30,232,high
U001538,2025-06-01,2,regular,mobile,referral,2026-01-29,242,high
U001539,2025-10-29,3,value,web,search,2026-01-30,93,med
U001540,2025-10-07,2,regular,web,organic,2026-01-30,115,med
U001541,2025-09-01,3,value,mobile,organic,2026-01-30,151,med
U001542,2025-07-04,1,regular,web,paid_social,2026-01-30,210,med
U001543,2025-05-27,2,premium,web,referral,2026-01-30,248,high
U001544,2025-09-24,3,regular,web,search,2026-01-30,128,med
U001545,2025-07-01,3,regular,mobile,organic,2026-01-30,213,high
U001546,2025-09-30,2,regular,mobile,paid_social,2026-01-30,122,med
U001547,2025-10-24,2,premium,web,paid_social,2026-01-29,97,high
U001548,2025-12-04,2,value,mobile,search,2026-01-30,57,low
U001549,2025-09-05,2,value,web,paid_social,2026-01-30,147,low
U001550,2025-05-06,3,value,web,email,2026-01-30,269,med
U001551,2025-07-14,3,regular,web,organic,2026-01-30,200,med
U001552,2025-12-05,2,regular,mobile,search,2026-01-30,56,low
U001553,2025-09-15,1,regular,web,paid_social,2026-01-30,137,high
U001554,2025-10-07,2,value,web,search,2026-01-30,115,low
U001555,2025-08-27,1,value,web,referral,2026-01-30,156,low
U001556,2025-06-14,1,regular,mobile,paid_social,2026-01-30,230,high
U001557,2025-12-16,2,premium,mobile,search,2026-01-30,45,high
U001558,2025-11-15,2,value,web,organic,2026-01-30,76,low
U001559,2026-01-09,1,value,mobile,paid_social,2026-01-30,21,low
U001560,2025-12-05,1,value,web,organic,2026-01-30,56,low
U001561,2025-07-17,1,regular,web,organic,2026-01-30,197,high
U001562,2025-07-07,3,value,mobile,search,2026-01-30,207,low
U001563,2025-07-06,2,value,mobile,search,2026-01-30,208,med
U001564,2025-12-21,1,regular,web,email,2026-01-30,40,high
U001565,2025-09-21,1,value,mobile,paid_social,2026-01-30,131,med
U001566,2025-08-27,2,regular,web,referral,2026-01-30,156,med
U001567,2026-01-03,2,value,mobile,search,2026-01-30,27,med
U001568,2025-10-03,2,premium,mobile,search,2026-01-30,119,low
U001569,2025-12-19,2,regular,mobile,email,2026-01-30,42,high
U001570,2026-01-07,3,value,web,search,2026-01-30,23,med
U001571,2025-05-24,2,value,mobile,referral,2026-01-30,251,med
U001572,2025-08-03,2,regular,mobile,search,2026-01-30,180,low
U001573,2025-11-05,1,premium,web,organic,2026-01-30,86,high
U001574,2025-11-25,3,value,web,paid_social,2026-01-30,66,med
U001575,2025-06-11,3,value,mobile,organic,2026-01-30,233,med
U001576,2025-07-23,2,value,web,organic,2026-01-30,191,low
U001577,2025-09-19,2,regular,mobile,organic,2026-01-30,133,med
U001578,2025-11-21,1,premium,web,organic,2026-01-30,70,high
U001579,2025-06-02,3,regular,mobile,search,2026-01-30,242,high
U001580,2025-10-02,2,value,web,referral,2026-01-30,120,low
U001581,2025-07-18,1,regular,mobile,search,2026-01-30,196,high
U001582,2025-06-28,2,regular,mobile,referral,2026-01-30,216,med
U001583,2025-09-11,2,value,web,search,2026-01-30,141,med
U001584,2025-08-16,3,value,mobile,organic,2026-01-30,167,low
U001585,2025-10-11,2,value,mobile,organic,2026-01-30,111,med
U001586,2025-07-23,2,regular,web,email,2026-01-30,191,high
U001587,2025-11-27,2,regular,web,paid_social,2026-01-30,64,low
U001588,2025-05-24,2,regular,mobile,email,2026-01-30,251,med
U001589,2025-12-07,2,regular,mobile,organic,2026-01-30,54,med
U001590,2025-05-12,1,value,web,paid_social,2026-01-30,263,low
U001591,2025-11-05,3,value,mobile,paid_social,2026-01-30,86,med
U001592,2025-07-30,2,value,web,email,2026-01-30,184,low
U001593,2025-08-09,2,premium,web,organic,2026-01-30,174,high
U001594,2025-05-09,1,regular,mobile,email,2026-01-30,266,med
U001595,2025-10-28,1,value,web,search,2026-01-30,94,low
U001596,2025-06-15,2,value,web,referral,2026-01-30,229,low
U001597,2025-10-17,1,regular,web,search,2026-01-30,105,med
U001598,2025-11-03,1,regular,web,search,2026-01-30,88,med
U001599,2025-12-03,3,regular,web,search,2026-01-30,58,low
U001600,2025-10-29,2,value,mobile,referral,2026-01-30,93,low
U001601,2025-07-19,2,premium,web,organic,2026-01-30,195,high
U001602,2025-11-06,2,regular,mobile,search,2026-01-30,85,high
U001603,2025-11-28,3,regular,mobile,search,2026-01-30,63,high
U001604,2025-07-23,2,regular,web,paid_social,2026-01-30,191,high
U001605,2025-06-05,3,premium,web,search,2026-01-30,239,high
U001606,2025-12-14,3,premium,mobile,paid_social,2026-01-30,47,high
U001607,2025-06-11,2,regular,web,search,2026-01-30,233,med
U001608,2025-10-01,2,regular,web,paid_social,2026-01-30,121,med
U001609,2025-07-03,2,value,mobile,paid_social,2026-01-30,211,med
U001610,2025-06-05,2,regular,mobile,paid_social,2026-01-30,239,med
U001611,2025-11-15,2,regular,mobile,referral,2026-01-30,76,high
U001612,2025-06-10,2,value,web,search,2026-01-30,234,low
U001613,2025-10-20,2,value,web,organic,2026-01-30,102,low
U001614,2025-10-25,1,premium,web,paid_social,2026-01-30,97,high
U001615,2025-05-20,2,premium,mobile,organic,2026-01-30,255,high
U001616,2025-06-17,1,premium,web,organic,2026-01-30,227,high
U001617,2025-11-20,2,regular,web,referral,2026-01-30,71,med
U001618,2025-09-09,2,regular,web,search,2026-01-30,143,low
U001619,2025-06-04,3,regular,mobile,search,2026-01-30,240,med
U001620,2026-01-08,1,value,mobile,email,2026-01-30,22,med
U001621,2025-07-10,2,value,web,organic,2026-01-30,204,low
U001622,2025-05-06,2,premium,web,organic,2026-01-29,268,high
U001623,2025-12-22,1,value,web,organic,2026-01-30,39,low
U001624,2025-05-09,1,regular,web,organic,2026-01-30,266,low
U001625,2025-09-20,1,regular,web,paid_social,2026-01-30,132,med
U001626,2026-01-09,1,regular,web,paid_social,2026-01-30,21,med
U001627,2025-09-27,2,value,mobile,search,2026-01-30,125,low
U001628,2025-09-28,2,regular,mobile,organic,2026-01-30,124,med
U001629,2025-08-10,2,value,mobile,search,2026-01-30,173,low
U001630,2025-06-05,1,regular,mobile,organic,2026-01-30,239,med
U001631,2025-09-25,1,value,web,paid_social,2026-01-30,127,low
U001632,2025-12-16,1,regular,web,paid_social,2026-01-30,45,high
U001633,2025-05-27,2,regular,web,organic,2026-01-30,248,high
U001634,2025-12-11,2,value,mobile,referral,2026-01-30,50,low
U001635,2025-08-17,2,value,web,paid_social,2026-01-30,166,med
U001636,2025-09-16,1,regular,web,organic,2026-01-30,136,high
U001637,2025-06-15,1,value,web,paid_social,2026-01-30,229,low
U001638,2025-10-08,3,value,web,paid_social,2026-01-30,114,low
U001639,2025-06-19,1,regular,mobile,organic,2026-01-30,225,med
U001640,2025-07-12,1,premium,mobile,organic,2026-01-30,202,high
U001641,2025-11-02,1,regular,web,paid_social,2026-01-30,89,med
U001642,2025-05-17,3,regular,mobile,email,2026-01-30,258,low
U001643,2025-08-25,2,premium,web,search,2026-01-30,158,high
U001644,2025-10-01,2,regular,web,search,2026-01-30,121,low
U001645,2025-06-07,3,regular,web,paid_social,2026-01-30,237,high
U001646,2025-07-17,1,regular,mobile,search,2026-01-30,197,med
U001647,2025-07-30,3,value,mobile,organic,2026-01-30,184,low
U001648,2025-10-18,1,value,web,search,2026-01-30,104,low
U001649,2026-01-05,2,regular,mobile,email,2026-01-30,25,high
U001650,2025-11-30,2,value,web,referral,2026-01-30,61,low
U001651,2025-06-21,2,regular,web,email,2026-01-30,223,med
U001652,2025-05-09,3,value,mobile,organic,2026-01-30,266,low
U001653,2025-05-18,1,regular,mobile,search,2026-01-30,257,high
U001654,2025-10-01,3,value,mobile,paid_social,2026-01-30,121,low
U001655,2025-06-13,2,regular,mobile,organic,2026-01-30,231,high
U001656,2025-07-02,2,regular,web,organic,2026-01-30,212,med
U001657,2025-12-03,3,value,mobile,referral,2026-01-30,58,low
U001658,2025-12-10,1,value,mobile,paid_social,2026-01-30,51,med
U001659,2025-12-01,3,value,web,paid_social,2026-01-30,60,low
U001660,2025-07-07,2,regular,web,organic,2026-01-30,207,high
U001661,2025-10-07,2,value,mobile,search,2026-01-30,115,low
U001662,2025-10-05,1,regular,web,organic,2026-01-30,117,high
U001663,2025-06-20,2,value,web,organic,2026-01-30,224,low
U001664,2025-09-20,2,value,mobile,search,2026-01-30,132,low
U001665,2025-09-13,2,regular,mobile,organic,2026-01-30,139,high
U001666,2025-08-12,1,regular,mobile,email,2026-01-30,171,high
U001667,2025-11-09,1,value,mobile,search,2026-01-30,82,med
U001668,2025-10-22,3,premium,web,organic,2026-01-30,100,high
U001669,2025-09-15,1,value,mobile,organic,2026-01-30,137,low
U001670,2025-11-03,2,value,web,paid_social,2026-01-30,88,med
U001671,2025-11-12,3,regular,mobile,organic,2026-01-30,79,med
U001672,2025-09-24,1,regular,web,organic,2026-01-30,128,low
U001673,2025-07-11,1,regular,mobile,search,2026-01-30,203,med
U001674,2025-11-11,2,value,mobile,organic,2026-01-30,80,low
U001675,2025-11-01,1,premium,mobile,paid_social,2026-01-30,90,high
U001676,2026-01-06,2,regular,web,search,2026-01-30,24,med
U001677,2025-06-11,2,premium,web,organic,2026-01-30,233,high
U001678,2025-08-18,2,regular,web,referral,2026-01-30,165,med
U001679,2025-12-22,2,premium,web,search,2026-01-30,39,med
U001680,2025-09-11,2,regular,mobile,paid_social,2026-01-30,141,low
U001681,2025-12-27,2,value,web,organic,2026-01-30,34,low
U001682,2025-05-08,1,regular,mobile,paid_social,2026-01-30,267,med
U001683,2025-05-13,2,regular,web,organic,2026-01-30,262,low
U001684,2025-11-20,3,regular,web,search,2026-01-30,71,high
U001685,2025-08-02,2,regular,mobile,organic,2026-01-30,181,high
U001686,2025-09-12,2,value,web,email,2026-01-30,140,low
U001687,2025-08-20,2,regular,web,organic,2026-01-30,163,med
U001688,2025-08-15,1,value,web,email,2026-01-30,168,low
U001689,2025-12-26,1,premium,web,email,2026-01-30,35,high
U001690,2025-05-28,1,value,mobile,search,2026-01-30,247,med
U001691,2025-11-14,3,value,web,organic,2026-01-30,77,low
U001692,2025-12-14,1,regular,web,search,2026-01-30,47,high
U001693,2025-10-17,3,regular,mobile,email,2026-01-30,105,high
U001694,2025-08-12,1,regular,web,paid_social,2026-01-30,171,high
U001695,2025-06-14,2,premium,mobile,search,2026-01-30,230,high
U001696,2025-10-23,2,value,unknown,organic,2026-01-30,99,low
U001697,2025-08-30,2,regular,mobile,referral,2026-01-30,153,high
U001698,2025-06-11,3,value,web,organic,2026-01-30,233,low
U001699,2025-08-03,3,regular,web,organic,2026-01-30,180,med
U001700,2026-01-01,3,regular,mobile,organic,2026-01-30,29,med
U001701,2025-07-10,1,value,mobile,search,2026-01-30,204,low
U001702,2025-06-18,3,regular,mobile,referral,2026-01-30,226,high
U001703,2025-10-23,1,regular,mobile,referral,2026-01-30,99,high
U001704,2025-06-24,3,value,web,organic,2026-01-30,220,med
U001705,2025-12-21,2,premium,mobile,search,2026-01-30,40,high
U001706,2025-12-06,2,regular,mobile,referral,2026-01-30,55,high
U001707,2026-01-06,1,value,web,search,2026-01-30,24,med
U001708,2025-12-20,1,regular,web,organic,2026-01-30,41,high
U001709,2025-07-05,1,value,web,search,2026-01-30,209,low
